pair_id,region,question,A_name,B_name,agent_label,rule,note
CT0826,CT,ENTITY - same firm?,"CONNECTICUT ASSOCIATION OF BOARDS OF EDUCATION, INC.",Connecticut Concrete Solutions LLC,DIFFERENT,R1,Boards of Education vs Concrete Solutions
CT0827,CT,ENTITY - same firm?,"AMERICAN OVERHEAD DOORS, INC.","AMERICAN PAVING COMPANY, LLC",DIFFERENT,R1,American Overhead Doors vs American Paving Company
CT0828,CT,ENTITY - same firm?,A & A ASPHALT LLC,A AND D PROPERTY RENTALS LLC,DIFFERENT,R1,A&A Asphalt vs A and D Property Rentals; P7 keeps the letters
CT0829,CT,ENTITY - same firm?,CONNECTICUT CONCRETE PRODUCTS LLC,CONNECTICUT SUZUKI,DIFFERENT,R1,Concrete Products vs Suzuki dealership
CT0830,CT,ENTITY - same firm?,"HIGHLAND PARK MARKET, INC.","HIGHLAND SEWER & DRAIN SERVICES, LLC",DIFFERENT,R1,Highland Park Market vs Highland Sewer & Drain Services
CT0831,CT,ENTITY - same firm?,"J&J Milford, LLC",J&J PAVING LLC,DIFFERENT,R1,J&J Milford vs J&J Paving; different names and cities
CT0832,CT,ENTITY - same firm?,"NORTHEAST LANDWORKS, LLC",NORTHWEST LAWN AND LANDSCAPING MAIN,DIFFERENT,R1,Northeast Landworks vs Northwest Lawn and Landscaping
CT0833,CT,ENTITY - same firm?,"THOMASTON SITE WORKS, LLC",THOMPSON LOGISTICS LLC,DIFFERENT,R1,Thomaston Site Works vs Thompson Logistics
CT0834,CT,ENTITY - same firm?,"THE HEALTH INSURANCE STORE, LLC",THE LANE - SECURITY PAVING JOINT VENTURE,DIFFERENT,R1,Health Insurance Store vs Lane-Security Paving Joint Venture
CT0835,CT,ENTITY - same firm?,"Connecticut Pharmacy East Rock LTC, LLC",Connecticut Undercoating LLC,DIFFERENT,R1,Pharmacy East Rock LTC vs Undercoating
CT0836,CT,ENTITY - same firm?,"THOMAS BUFFINGTON ASSOCIATES, INC.",THOMPSON LOGISTICS LLC,DIFFERENT,R1,Thomas Buffington Associates vs Thompson Logistics
CT0837,CT,ENTITY - same firm?,Northeast Concrete LLC,NORTHWEST DIRTWORKS LLC,DIFFERENT,R1,Northeast Concrete vs Northwest Dirtworks
CT0838,CT,ENTITY - same firm?,"PRIME ELECTRIC, LLC",PRIME MATERIALS RECOVERY INC.,DIFFERENT,R1,Prime Electric vs Prime Materials Recovery
CT0839,CT,ENTITY - same firm?,Palmer Point Marina,MARINE POOL RENOVATIONS LLC,DIFFERENT,R1,Palmer Point Marina vs Marine Pool Renovations
CT0840,CT,ENTITY - same firm?,"CONNECTICUT ORTHOPAEDIC SURGERY CENTER, LLC",Connecticut Vision Associates LLC,DIFFERENT,R1,Orthopaedic Surgery Center vs Vision Associates
CT0841,CT,ENTITY - same firm?,"R & D ELECTRIC, LLC.",R&M SITE WORK LLC,DIFFERENT,R1,R&D Electric vs R&M Site Work; P7 keeps the letters
CT0842,CT,ENTITY - same firm?,WATLEY EXCAVATING,EXCAVUCA LLC,DIFFERENT,R1,Watley Excavating vs Excavuca LLC
CT0843,CT,ENTITY - same firm?,CONNECTICUT SOIL LLC,"CONNECTICUT SURGERY CENTER, LIMITED PARTNERSHIP",DIFFERENT,R1,Connecticut Soil vs Surgery Center
CT0844,CT,ENTITY - same firm?,ALL AMERICAN MACKIN ASPHALT,ALL IN ONE LANDSCAPE AND EXCAVATION LLC,DIFFERENT,R1,All American Mackin Asphalt vs All In One Landscape and Excavation
CT0845,CT,ENTITY - same firm?,"MIDSTATE EXCAVATION & LANDSCAPING, LLC",MIDSTATE PAVING INC,DIFFERENT,R1,Midstate Excavation & Landscaping vs Midstate Paving; F1 also splits LLC/INC
CT0846,CT,ENTITY - same firm?,C & G OUTDOOR SERVICES LLC,C&R CONCRETE LLC,DIFFERENT,R1,C&G Outdoor Services vs C&R Concrete; P7 makes the letter content
CT0847,CT,ENTITY - same firm?,G AND A FARMS LLC,G&G CONCRETE CORP.,DIFFERENT,R1,G and A Farms vs G&G Concrete; P7 makes the letter content
CT0848,CT,ENTITY - same firm?,"LANDSCAPES UNLIMITED, LLC","LANDSCAPING BY KEVIN, LLC",DIFFERENT,R1,Landscapes Unlimited vs Landscaping by Kevin
CT0849,CT,ENTITY - same firm?,CONNECTICUT BUILDING & WRECKING,"CONNECTICUT POOL AND SPA, LLC",DIFFERENT,R1,Building & Wrecking vs Pool and Spa
CT0850,CT,ENTITY - same firm?,Connecticut Ready Mix LLC,"CONNECTICUT SNOW & ICE CONTROL PRODUCTS, LLP",DIFFERENT,R1,Ready Mix vs Snow & Ice Control Products
CT0851,CT,ENTITY - same firm?,"VALLEY CONTAINER, INC.","VALLEY ORTHOPAEDIC SPECIALISTS, LLC",DIFFERENT,R1,Valley Container vs Valley Orthopaedic Specialists
CT0852,CT,ENTITY - same firm?,"WILLIAM M. LAYDON CONSTRUCTION, LLC",WILLIAMS & FOSNAUGH LLC DBA COMPLETE EXCAVATION,DIFFERENT,R1,William M. Laydon Construction vs Williams & Fosnaugh DBA Complete Excavation
CT0853,CT,ENTITY - same firm?,"Connecticut Clearing, LLC","CONNECTICUT DISTRIBUTORS, INCORPORATED",DIFFERENT,R1,Connecticut Clearing vs Connecticut Distributors
CT0854,CT,ENTITY - same firm?,"NEW ENGLAND EQUINE PRACTICE, P.C.",New Generations Concrete LLC,DIFFERENT,R1,New England Equine Practice vs New Generations Concrete
CT0855,CT,ENTITY - same firm?,"SHOREHAVEN LANDSCAPE, LLC","SHORELINE PAVING, LLC",DIFFERENT,R1,Shorehaven Landscape vs Shoreline Paving
CT0856,CT,ENTITY - same firm?,THE GARDEN SHOPPE INC.,The Home Energy Pros LLC,DIFFERENT,R1,Garden Shoppe vs Home Energy Pros
CT0857,CT,ENTITY - same firm?,"CUSTOM CARPENTRY & WOODWORKING, LLC","CUSTOM CONCRETE POLISHING, LLC",DIFFERENT,R1,Custom Carpentry & Woodworking vs Custom Concrete Polishing
CT0858,CT,ENTITY - same firm?,"CONNECTICUT GLAUCOMA ASSOCIATES, LLC","CONNECTICUT VALLEY SEPTIC SERVICES, LLC",DIFFERENT,R1,Glaucoma Associates vs Valley Septic Services
CT0859,CT,ENTITY - same firm?,"J & J POOL AND CONCRETE SERVICE, LLC","J & J POWER EQUIPMENT COMPANY, INC.",DIFFERENT,R1,J&J Pool and Concrete Service vs J&J Power Equipment; F1 also splits LLC/INC
CT0860,CT,ENTITY - same firm?,M & R TRANSPORTATION LLC,M & R TRUCKING & EXCAVATING LLC,DIFFERENT,R1,M&R Transportation vs M&R Trucking & Excavating; different names and cities
CT0861,CT,ENTITY - same firm?,CONNECTICUT BUILDING WRECKING INC.,CONNECTICUT PAVING & CONCRETE CO,DIFFERENT,R1,Building Wrecking vs Paving & Concrete Co
CT0862,CT,ENTITY - same firm?,R Lambert Asphalt Paving,"ASPHALT TECHNOLOGIES, INC.",DIFFERENT,R1,R Lambert Asphalt Paving vs Asphalt Technologies
CT0863,CT,ENTITY - same firm?,"Connecticut Housing Restoration, LLC","CONNECTICUT SURGERY CENTER, LIMITED PARTNERSHIP",DIFFERENT,R1,Housing Restoration vs Surgery Center
CT0864,CT,ENTITY - same firm?,GREENE EYE CARE LLC,GREENTREE L.L.C.,DIFFERENT,R1,Greene Eye Care vs Greentree LLC
CT0865,CT,ENTITY - same firm?,"STONE RIDGE EXCAVATION, L.L.C.","STONEHEDGE LANDSCAPING COMPANY, INC.",DIFFERENT,R1,Stone Ridge Excavation vs Stonehedge Landscaping
CT0866,CT,ENTITY - same firm?,FORTALEZA CONCRETE,CONCRETE SUPSRSTRUCTURES INC,DIFFERENT,R1,Fortaleza Concrete vs Concrete Superstructures
CT0867,CT,ENTITY - same firm?,"GREENWAY PROPERTY SERVICES, INC.","GREENWOODS, INC.",DIFFERENT,R1,Greenway Property Services vs Greenwoods Inc
CT0868,CT,ENTITY - same firm?,"S & S CONCRETE PUMPING, LLC.","S & S WORLDWIDE, INC.",DIFFERENT,R1,S&S Concrete Pumping vs S&S Worldwide; different trades and cities
CT0869,CT,ENTITY - same firm?,"THE QUINNATISSET COUNTRY CLUB, INC.","THE STANWICH CLUB, INCORPORATED",DIFFERENT,R1,Quinnatisset Country Club vs Stanwich Club
CT0870,CT,ENTITY - same firm?,"WESTON GARDENS, INC.","WESTWOOD SERVICES, LLC",DIFFERENT,R1,Weston Gardens vs Westwood Services
CT0871,CT,ENTITY - same firm?,ALL STAR CONCRETE SERVICE LLC,ALL STATE LANDSCAPE SERVICES LLC,DIFFERENT,R1,All Star Concrete Service vs All State Landscape Services
CT0872,CT,ENTITY - same firm?,"All American Paving, LLC",ALL AMERICAN TREE REMOVAL LLC,DIFFERENT,R1,All American Paving vs All American Tree Removal
CT0873,CT,ENTITY - same firm?,"THE CUTTING GARDEN, LLC",THE L.C. DOANE COMPANY,DIFFERENT,R1,Cutting Garden vs L.C. Doane Company
CT0874,CT,ENTITY - same firm?,Premiere Concrete Supply LLC,PREMIERE INDUSTRIES LLC,DIFFERENT,R1,Premiere Concrete Supply vs Premiere Industries
CT0875,CT,ENTITY - same firm?,"WESTERLY RENTAL ASSOCIATES, LLC","WESTPORT EYECARE ASSOCIATES, LLC",DIFFERENT,R1,Westerly Rental Associates vs Westport Eyecare Associates
CT0876,CT,ENTITY - same firm?,"EAST COAST LIGHTNING EQUIPMENT, INC.","EAST COAST RIGGING, LLC",DIFFERENT,R1,East Coast Lightning Equipment vs East Coast Rigging
CT0877,CT,ENTITY - same firm?,"CONNECTICUT CONCRETE FORM, INC.","CONNECTICUT SCRAP, L.L.C.",DIFFERENT,R1,Concrete Form vs Connecticut Scrap
CT0878,CT,ENTITY - same firm?,"NORTHEAST EXCAVATING, INC.","NORTHEAST SECURITY TECHNOLOGIES, LLC",DIFFERENT,R1,Northeast Excavating vs Northeast Security Technologies
CT0879,CT,ENTITY - same firm?,NORTHEAST CONSTRUCTION GROUP LLC,"NORTHLAND CONSTRUCTION, LLC",DIFFERENT,R1,Northeast Construction Group vs Northland Construction
CT0880,CT,ENTITY - same firm?,J&G FLEET SOLUTIONS LLC,J & P CONSTRUCTION CORPORATION,DIFFERENT,R1,J&G Fleet Solutions vs J&P Construction; P7 keeps the letters
CT0881,CT,ENTITY - same firm?,NORTHERN LANDSCAPING & EXCAVATION LLC,"NORTHWEST LAWN & LANDSCAPING, LLC",DIFFERENT,R1,Northern Landscaping & Excavation vs Northwest Lawn & Landscaping
CT0882,CT,ENTITY - same firm?,CONNECTICUT CONTAINER CORP.,"CONNECTICUT SNOW & ICE CONTROL PRODUCTS, LLP",DIFFERENT,R1,Container Corp vs Snow & Ice Control Products
CT0883,CT,ENTITY - same firm?,"CONNECTICUT AERIAL LIFTS, INC.","CONNECTICUT PACKAGING MATERIALS, INC.",DIFFERENT,R1,Aerial Lifts vs Packaging Materials
CT0884,CT,ENTITY - same firm?,"NEW ENGLAND BUILDING & EXCAVATING CO., INC.",New England Excavation Company LLC,DIFFERENT,R1,New England Building & Excavating vs New England Excavation Company; F1 splits INC/LLC
CT0885,CT,ENTITY - same firm?,"Connecticut Pharmacy, LLC",Connecticut State Paving LLC,DIFFERENT,R1,Connecticut Pharmacy vs Connecticut State Paving
CT0886,CT,ENTITY - same firm?,"EAST COAST ELECTRICAL, INC.","EAST COAST RIGGING, LLC",DIFFERENT,R1,East Coast Electrical vs East Coast Rigging
CT0887,CT,ENTITY - same firm?,"CONNECTICUT CARPENTRY GROUP, LLC",CONNECTICUT PAVING & CONCRETE (DBA),DIFFERENT,R1,Carpentry Group vs Paving & Concrete
CT0888,CT,ENTITY - same firm?,CONNECTICUT BUILDING & WRECKING,"Connecticut Clearing, LLC",DIFFERENT,R1,Building & Wrecking vs Connecticut Clearing
CT0889,CT,ENTITY - same firm?,"CONNECTICUT PAVERS INC , A CORPORATION","CONNECTICUT SEALCOATING, LLC",DIFFERENT,R1,Connecticut Pavers vs Connecticut Sealcoating
CT0890,CT,ENTITY - same firm?,"Green Meadow Landscaping, LLC","GREENSCAPE LANDSCAPING, INC.",DIFFERENT,R1,Green Meadow Landscaping vs Greenscape Landscaping
CT0891,CT,ENTITY - same firm?,"GREEN EARTH RECYCLING, LLC",GREENE EYE CARE LLC,DIFFERENT,R1,Green Earth Recycling vs Greene Eye Care
CT0892,CT,ENTITY - same firm?,"EARTH DYNAMICS, LLC",EARTH TONES LLC,DIFFERENT,R1,Earth Dynamics vs Earth Tones
CT0893,CT,ENTITY - same firm?,Connecticut State Paving LLC,CONNECTICUT TOOL & CUTTER COMPANY,DIFFERENT,R1,State Paving vs Tool & Cutter Company
CT0894,CT,ENTITY - same firm?,"CONNECTICUT SEALCOATING, LLC","CONNECTICUT VALLEY GROWERS, LLC",DIFFERENT,R1,Connecticut Sealcoating vs Connecticut Valley Growers
CT0895,CT,ENTITY - same firm?,ROCK HARBOR BUILDERS LLC,"ROCK HARD HOMES, INC.",DIFFERENT,R1,Rock Harbor Builders vs Rock Hard Homes
CT0896,CT,ENTITY - same firm?,COUNTRY CLUB OF FAIRFIELD INCORPORATED,"COUNTRY CLUB OF FARMINGTON, CONNECTICUT, THE",DIFFERENT,R1,Country Club of Fairfield vs Country Club of Farmington
CT0897,CT,ENTITY - same firm?,"Connecticut Housing Restoration, LLC","CONNECTICUT PARTY RENTALS, L.L.C.",DIFFERENT,R1,Housing Restoration vs Party Rentals
CT0898,CT,ENTITY - same firm?,GARRITY ASPHALT RECLAIMING,"ASPHALT REPAIR SOLUTIONS, INC.",DIFFERENT,R1,Garrity Asphalt Reclaiming vs Asphalt Repair Solutions
CT0899,CT,ENTITY - same firm?,"Marini Paving, LLC","Marini Paving & Sealcoating, LLC",DIFFERENT,R1,"Marini Paving vs Marini Paving & Sealcoating; distinct names, and R5 cities anyway"
CT0900,CT,ENTITY - same firm?,KAHN TRACTOR & EQUIPMENT INC.,KAHN TRACTOR RENTALS LLC,DIFFERENT,R7,"Kahn Tractor & Equipment INC vs Kahn Tractor Rentals LLC; one family, distinct entities"
CT0901,CT,ENTITY - same firm?,"CONNECTICUT TREE SERVICE OF NAUGATUCK, LLC","CONNECTICUT VALLEY GROWERS, LLC",DIFFERENT,R1,Tree Service of Naugatuck vs Valley Growers
CT0902,CT,ENTITY - same firm?,Howard Land Clearing LLC,Howard Paving Company Incorporated,DIFFERENT,R1,Howard Land Clearing vs Howard Paving Company; different names and cities
CT0903,CT,ENTITY - same firm?,"CONNECTICUT VALLEY GROWERS, LLC","CONNECTICUT VALLEY SEPTIC SERVICES, LLC",DIFFERENT,R1,Valley Growers vs Valley Septic Services
CT0904,CT,ENTITY - same firm?,CONNECTICUT CONCRETE SAW & DRILLING LLC,"CONNECTICUT SCRAP, L.L.C.",DIFFERENT,R1,Concrete Saw & Drilling vs Connecticut Scrap
CT0905,CT,ENTITY - same firm?,"AMERICAN INDUSTRIES, INC.",AMERICAN LANDSCAPING TREE SERVICES LLC,DIFFERENT,R1,American Industries vs American Landscaping Tree Services
CT0906,CT,ENTITY - same firm?,B&F TREE REMOVAL EXPERTS LLC,"B&M TREE SERVICE, LLC",DIFFERENT,R1,B&F Tree Removal vs B&M Tree Service; P7 keeps the letters
CT0907,CT,ENTITY - same firm?,MARTIN CONCRETE,VALIQUETTE CONCRETE,DIFFERENT,R1,Martin Concrete vs Valiquette Concrete; shared trade word only
CT0908,CT,ENTITY - same firm?,"ALLIED MACHINING CO., INC.","ALLIED METALS, LLC",DIFFERENT,R1,Allied Machining vs Allied Metals
CT0909,CT,ENTITY - same firm?,"TOWN OF ENFIELD, CONNECTICUT","Town of Lebanon, Connecticut",DIFFERENT,R1,Town of Enfield vs Town of Lebanon; S1 labels government bodies normally
CT0910,CT,ENTITY - same firm?,ASPHALT LLC,"ASPHALT REPAIR SOLUTIONS, INC.",DIFFERENT,R1,Asphalt LLC vs Asphalt Repair Solutions Inc
CT0911,CT,ENTITY - same firm?,Santos Concrete Construction,"CONCRETE CREATIONS, L.L.C.",DIFFERENT,R1,Santos Concrete Construction vs Concrete Creations
CT0912,CT,ENTITY - same firm?,"CONNECTICUT AERIAL LIFTS, INC.",CONNECTICUT READY MIX LLC,DIFFERENT,R1,Aerial Lifts vs Ready Mix
CT0913,CT,ENTITY - same firm?,Connecticut Ready Mix LLC,CONNECTICUT TOOL & CUTTER COMPANY,DIFFERENT,R1,Ready Mix vs Tool & Cutter Company
CT0914,CT,ENTITY - same firm?,"BLUE SKY HOLDINGS, LLC","BLUE SKY WHOLESALE, LLC",DIFFERENT,R1,"Blue Sky Holdings vs Blue Sky Wholesale; different names, no shared address"
CT0915,CT,ENTITY - same firm?,"CONNECTICUT POOL AND SPA, LLC","CONNECTICUT VALLEY GROWERS, LLC",DIFFERENT,R1,Pool and Spa vs Valley Growers
CT0916,CT,ENTITY - same firm?,CONNECTICUT PAVING & CONCRETE CO,"CONNECTION FUND, INC. THE",DIFFERENT,R1,Paving & Concrete Co vs Connection Fund
CT0917,CT,ENTITY - same firm?,Santos Concrete Construction Company LLC,"SANTOS CONCRETE PUMPING, INC",DIFFERENT,R1,Santos Concrete Construction Company LLC vs Santos Concrete Pumping INC; F1 and different cities
CT0918,CT,ENTITY - same firm?,RPS CONCRETE CONSTRUCTION,CONCRETE INVESTMENTS LLC,DIFFERENT,R1,RPS Concrete Construction vs Concrete Investments
CT0919,CT,ENTITY - same firm?,"CONNECTICUT EAST DENTAL CENTER, LLC","CONNECTICUT SEALCOATING, LLC",DIFFERENT,R1,East Dental Center vs Sealcoating
CT0920,CT,ENTITY - same firm?,CONCRETE CREATIONS INC.,EXPRESS CONCRETE,DIFFERENT,R1,Concrete Creations Inc vs Express Concrete
CT0921,CT,ENTITY - same firm?,"ADVANCED ASPHALT RECYCLING, LLC",ADVANCED COMPACTOR INC.,DIFFERENT,R1,Advanced Asphalt Recycling vs Advanced Compactor
CT0922,CT,ENTITY - same firm?,New England Concrete Work LLC,NEW ENGLAND RENTAL LLC,DIFFERENT,R1,New England Concrete Work vs New England Rental
CT0923,CT,ENTITY - same firm?,Rivera's Paving LLC,"RIVERSTONE LANDSCAPING, LLC",DIFFERENT,R1,Rivera's Paving vs Riverstone Landscaping
CT0924,CT,ENTITY - same firm?,"CONNECTICUT CENTER FOR ARTS & TECHNOLOGY, INC.","CONNECTICUT PSYCHIATRIC AND WELLNESS CENTER, LLC",DIFFERENT,R1,Center for Arts & Technology vs Psychiatric and Wellness Center
CT0925,CT,ENTITY - same firm?,GROUNDBREAKERS EXCAVATION,GOSHEN EXCAVATORS,DIFFERENT,R1,Groundbreakers Excavation vs Goshen Excavators
CT0926,CT,ENTITY - same firm?,"CONNECTICUT PAVERS INC , A CORPORATION",Connecticut Vision Associates LLC,DIFFERENT,R1,Connecticut Pavers vs Vision Associates
CT0927,CT,ENTITY - same firm?,CONNECTICUT BUILDING & WRECKING,"CONNECTICUT CLEARING, LLC",DIFFERENT,R1,Building & Wrecking vs Connecticut Clearing
CT0928,CT,ENTITY - same firm?,CUSTOM CONCRETE STAINING,CONCRETE SUPERSTRUCTURES INC A CORPORATION,DIFFERENT,R1,Custom Concrete Staining vs Concrete Superstructures
CT0929,CT,ENTITY - same firm?,"OUTDOOR LAWN SERVICE, LLC","OUTDOOR OASIS, LLC",DIFFERENT,R1,Outdoor Lawn Service vs Outdoor Oasis
CT0930,CT,ENTITY - same firm?,"THE CONNECTION FUND, INC.","THE SIGN CONNECTION, LLC",DIFFERENT,R1,The Connection Fund vs The Sign Connection
CT0931,CT,ENTITY - same firm?,"Elite Excavation & Construction, LLC","Elite Excavation & Construction, LLC 1525 Kings Hwy East Suite 211 Fairfiel",SAME,R4,Same name; B's name carries the address as a register artifact; one Fairfield street number
CT0932,CT,ENTITY - same firm?,KRANEWORK INC. CRANE SERVICE,KRANEWORKS INC.,SAME,R2,"KRANEWORK/KRANEWORKS typo plus trade descriptor, identical 209 Hazel Plain Rd Woodbury"
CT0933,CT,ENTITY - same firm?,"CONNECTICUT BASEMENT SYSTEMS, INC.",CONNECTICUT HARDSCAPE LLC,DIFFERENT,R1,Basement Systems vs Connecticut Hardscape
CT0934,CT,ENTITY - same firm?,J&J POOL & CONCRETE,J & P CONSTRUCTION CORPORATION,DIFFERENT,R1,J&J Pool & Concrete vs J&P Construction; P7 keeps the letters
CT0935,CT,ENTITY - same firm?,CRYSTAL LLC,"CRYSTAL CUT LANDSCAPING, LLC",DIFFERENT,R1,Crystal LLC vs Crystal Cut Landscaping; different names and cities
CT0936,CT,ENTITY - same firm?,Advanced Asphalt Services LLC,"ADVANCED SHEETMETAL ASSOCIATES, LLC",DIFFERENT,R1,Advanced Asphalt Services vs Advanced Sheetmetal Associates
CT0937,CT,ENTITY - same firm?,R Lambert Asphalt Paving,"ASPHALT REPAIR SOLUTIONS, INC.",DIFFERENT,R1,R Lambert Asphalt Paving vs Asphalt Repair Solutions
CT0938,CT,ENTITY - same firm?,"Farmington Valley Dermatology and Surgery, LLC","FARMINGTON VALLEY EQUIPMENT, INC.",DIFFERENT,R1,Farmington Valley Dermatology vs Farmington Valley Equipment
CT0939,CT,ENTITY - same firm?,CLEAN PRO1 LLC,CLEAN PRO1 LLC DBA CLEAN PRO RESTORATION,DIFFERENT,R5,"C4 makes CLEAN PRO1 LLC the shared name, but Easton vs Orange, no shared address"
CT0940,CT,ENTITY - same firm?,SPECIAL'S EXCAVATING LLC,SPECIALTY SAW INC.,DIFFERENT,R1,Special's Excavating vs Specialty Saw
CT0941,CT,ENTITY - same firm?,"MANCHESTER RENTAL ASSOCIATES, LLC",MANCHESTER WOOD PELLETS LLC,DIFFERENT,R1,Manchester Rental Associates vs Manchester Wood Pellets
CT0942,CT,ENTITY - same firm?,NORTH STONE LANDSCAPING LLC,"NORTHLAND CONSTRUCTION, LLC",DIFFERENT,R1,North Stone Landscaping vs Northland Construction
CT0943,CT,ENTITY - same firm?,Connecticut Carpentry Corp.,"CONNECTICUT VALLEY GROWERS, LLC",DIFFERENT,R1,Connecticut Carpentry vs Valley Growers
CT0944,CT,ENTITY - same firm?,CONNECTICUT READY MIX LLC,CONNECTICUT SUPERIOR STONE LLC,DIFFERENT,R1,Ready Mix vs Superior Stone
CT0945,CT,ENTITY - same firm?,INDUSTRIAL LAND MANAGEMENT L.L.C.,INDUSTRIAL WRECKING DEMOLITION INC,DIFFERENT,R1,Industrial Land Management vs Industrial Wrecking Demolition
CT0946,CT,ENTITY - same firm?,AMERICAN MATERIALS CORPORATION,"American Retaining Wall, LLC",DIFFERENT,R1,American Materials Corporation vs American Retaining Wall
CT0947,CT,ENTITY - same firm?,R Lambert Asphalt Paving,"ASPHALT REPAIR SOLUTIONS, INC.",DIFFERENT,R1,R Lambert Asphalt Paving vs Asphalt Repair Solutions
CT0948,CT,ENTITY - same firm?,"LAZ Parking California, LLC","LAZ PARKING MIDWEST, LLC",DIFFERENT,R7,LAZ Parking California vs LAZ Parking Midwest; sibling entities of one family
CT0949,CT,ENTITY - same firm?,CONNECTICUT BUILDING WRECKING INC.,"CONNECTICUT SITEWORKS LLC , A PARTNERSHIP",DIFFERENT,R1,Building Wrecking vs Connecticut Siteworks
CT0950,CT,ENTITY - same firm?,"CONNECTICUT POOL AND SPA, LLC",Connecticut State Paving LLC,DIFFERENT,R1,Pool and Spa vs State Paving
CT0951,CT,ENTITY - same firm?,"Distinctive Farms, LLC","DISTINCTIVE TREE CARE, LLC",DIFFERENT,R1,Distinctive Farms vs Distinctive Tree Care
CT0952,CT,ENTITY - same firm?,CONNECTICUT HARDSCAPE LLC,"CONNECTICUT SIGN SERVICE, LLC",DIFFERENT,R1,Connecticut Hardscape vs Connecticut Sign Service
CT0953,CT,ENTITY - same firm?,"Connecticut Clearing, LLC",CONNECTICUT PAVING & CONCRETE (DBA),DIFFERENT,R1,Connecticut Clearing vs Paving & Concrete
CT0954,CT,ENTITY - same firm?,"GREENSTAR, LLC","GREENWOODS, INC.",DIFFERENT,R1,Greenstar vs Greenwoods
CT0955,CT,ENTITY - same firm?,CONNECTICUT TOOL & CUTTER COMPANY,"CONNECTICUT VALLEY ORTHODONTICS, P.C.",DIFFERENT,R1,Tool & Cutter Company vs Valley Orthodontics
CT0956,CT,ENTITY - same firm?,J & F EXCAVATION LLC,J&J PAVING LLC,DIFFERENT,R1,J&F Excavation vs J&J Paving; P7 keeps the letters
CT0957,CT,ENTITY - same firm?,"CONNECTICUT ENVIRONMENT CONTROL, L.L.C.","Connecticut Equine Clinic, PLLC",DIFFERENT,R1,Environment Control vs Equine Clinic
CT0958,CT,ENTITY - same firm?,"GREEN & SONS, LLC",GREEN'S LANDSCAPING LLC,DIFFERENT,R1,Green & Sons vs Green's Landscaping; different names and cities
CT0959,CT,ENTITY - same firm?,"ELM CITY CAPITAL, LLC","ELM CITY PROPERTIES, INC.",DIFFERENT,R1,Elm City Capital vs Elm City Properties
